t,x1,x2,x3,x4,x5,x6,x7,x8,x9
2.54,NaN,-1,-0.0403313051721677,-0.0211406847879646,0,0.0407726559311664,0.217927440703589,1,1.12139596838275
2.545,NaN,-1,-0.040122249591476,-0.0210331583983083,0,0.0405783856233341,0.217116518320608,1,1.12122085276739
2.55,NaN,-1,-0.0399143270942106,-0.0209261970571878,0,0.0403850088199913,0.216307474029723,1,1.12104627997212
2.555,NaN,-1,-0.0397075314289435,-0.0208197976164126,0,0.0401925213115783,0.215500312661114,1,1.12087224764519
2.56,NaN,-1,-0.0395018563650141,-0.0207139569380455,0,0.0400009188865069,0.214695038980878,1,1.12069875344308
2.565,NaN,-1,-0.0392972956925291,-0.0206086718944024,0,0.0398101973311608,0.213891657691033,1,1.12052579503049
2.57,NaN,-1,-0.0390938432223629,-0.0205039393680523,0,0.0396203524298953,0.21309017342951,1,1.12035337008039
2.575,NaN,-1,-0.0388914927861572,-0.0203997562518171,0,0.0394313799650373,0.212290590770161,1,1.12018147627395
2.58,NaN,-1,-0.0386902382363213,-0.020296119448772,0,0.0392432757168858,0.211492914222752,1,1.12001011130059
2.585,NaN,-1,-0.0384900734460318,-0.0201930258722452,0,0.0390560354637109,0.210697148232967,1,1.11983927285797
2.59,NaN,-1,-0.0382909923092329,-0.020090472445818,0,0.0388696549817551,0.20990329718241,1,1.11966895865197
2.595,NaN,-1,-0.0380929887406361,-0.0199884561033246,0,0.0386841300452319,0.2091113653886,1,1.11949916639673
2.6,NaN,-1,-0.0378960566757206,-0.0198869737888526,0,0.0384994564263272,0.208321357104972,1,1.1193298938146
2.605,NaN,-1,-0.0377001900707328,-0.0197860224567426,0,0.0383156298951981,0.207533276520882,1,1.11916113863618
2.61,NaN,-1,-0.0375053829026869,-0.0196855990715881,0,0.0381326462199736,0.206747127761599,1,1.1189928986003
2.615,NaN,-1,-0.0373116291693641,-0.0195857006082358,0,0.0379505011667544,0.205962914888313,1,1.11882517145403
2.62,NaN,-1,-0.0371189228893134,-0.0194863240517855,0,0.0377691904996129,0.205180641898129,1,1.11865795495267
2.625,NaN,-1,-0.0369272581018513,-0.0193874663975902,0,0.0375887099805933,0.204400312724071,1,1.11849124685976
2.63,NaN,-1,-0.0367366288670615,-0.0192891246512558,0,0.0374090553697112,0.203621931235078,1,1.11832504494707
2.635,NaN,-1,-0.0365470292657953,-0.0191912958286412,0,0.0372302224249543,0.202845501236009,1,1.11815934699461
2.64,NaN,-1,-0.0363584533996715,-0.0190939769558588,0,0.0370522069022818,0.202071026467637,1,1.11799415079062
2.645,NaN,-1,-0.0361708953910764,-0.0189971650692736,0,0.0368750045556246,0.201298510606656,1,1.11782945413158
2.65,NaN,-1,-0.0359843493831636,-0.018900857215504,0,0.0366986111368854,0.200527957265675,1,1.11766525482222
2.655,NaN,-1,-0.0357988095398542,-0.0188050504514214,0,0.0365230223959385,0.19975936999322,1,1.11750155067547
2.66,NaN,-1,-0.0356142700458369,-0.0187097418441502,0,0.03634823408063,0.198992752273736,1,1.11733833951252
2.665,NaN,-1,-0.0354307251065677,-0.0186149284710681,0,0.0361742419367777,0.198228107527584,1,1.11717561916279
2.67,NaN,-1,-0.0352481689482702,-0.0185206074198056,0,0.0360010417081711,0.197465439111042,1,1.11701338746395
2.675,NaN,-1,-0.0350665958179354,-0.0184267757882464,0,0.0358286291365713,0.196704750316307,1,1.11685164226188
2.68,NaN,-1,-0.0348859999833217,-0.0183334306845275,0,0.0356569999617112,0.195946044371491,1,1.1166903814107
2.685,NaN,-1,-0.034706375732955,-0.0182405692270387,0,0.0354861499212954,0.195189324440625,1,1.11652960277278
2.69,NaN,-1,-0.0345277173761288,-0.0181481885444229,0,0.0353160747510004,0.194434593623657,1,1.11636930421872
2.695,NaN,-1,-0.0343500192429038,-0.0180562857755764,0,0.0351467701844741,0.193681854956452,1,1.11620948362735
2.7,NaN,-1,-0.0341732756841084,-0.0179648580696481,0,0.034978231953336,0.192931111410792,1,1.11605013888574
2.705,NaN,-1,-0.0339974810713383,-0.0178739025860404,0,0.0348104557871779,0.192182365894377,1,1.11589126788919
2.71,NaN,-1,-0.0338226297969568,-0.0177834164944085,0,0.0346434374135628,0.191435621250824,1,1.11573286854124
2.715,NaN,-1,-0.0336487162740945,-0.017693396974661,0,0.0344771725580256,0.190690880259666,1,1.11557493875367
2.72,NaN,-1,-0.0334757349366497,-0.0176038412169593,0,0.0343116569440727,0.189948145636356,1,1.11541747644648
2.725,NaN,-1,-0.0333036802392879,-0.0175147464217179,0,0.0341468862931826,0.189207420032262,1,1.11526047954792
2.73,NaN,-1,-0.0331325466574421,-0.0174261097996046,0,0.0339828563248052,0.188468706034671,1,1.11510394599447
2.735,NaN,-1,-0.0329623286873131,-0.01733792857154,0,0.0338195627563621,0.187732006166785,1,1.11494787373085
2.74,NaN,-1,-0.0327930208458686,-0.0172501999686981,0,0.0336570013032467,0.186997322887725,1,1.11479226071
2.745,NaN,-1,-0.0326246176708442,-0.0171629212325057,0,0.0334951676788243,0.186264658592529,1,1.11463710489312
2.75,NaN,-1,-0.0324571137207429,-0.0170760896146429,0,0.0333340575944315,0.185534015612153,1,1.11448240424963
2.755,NaN,-1,-0.032290503574835,-0.0169897023770428,0,0.0331736667593769,0.184805396213468,1,1.11432815675718
2.76,NaN,-1,-0.0321247818331583,-0.0169037567918915,0,0.0330139908809408,0.184078802599265,1,1.11417436040166
2.765,NaN,-1,-0.0319599431165182,-0.0168182501416283,0,0.032855025664375,0.18335423690825,1,1.11402101317721
2.77,NaN,-1,-0.0317959820664874,-0.0167331797189455,0,0.0326967668129032,0.182631701215049,1,1.11386811308619
2.775,NaN,-1,-0.0316328933454062,-0.0166485428267886,0,0.0325392100277208,0.181911197530202,1,1.11371565813919
2.78,NaN,-1,-0.0314706716363823,-0.0165643367783561,0,0.0323823514194493,0.181192727559172,1,1.11356364635506
2.785,NaN,-1,-0.0313093116432907,-0.0164805588970996,0,0.0322262006810387,0.180476284870534,1,1.11341207576085
2.79,NaN,-1,-0.0311488080907743,-0.0163972065167238,0,0.0320707616481851,0.179761866095518,1,1.11326094439188
2.795,NaN,-1,-0.0309891557242429,-0.0163142769811864,0,0.0319160317619583,0.179049471525648,1,1.11311025029168
2.8,NaN,-1,-0.0308303493098742,-0.0162317676446984,0,0.0317620084666607,0.178339101418833,1,1.11295999151204
2.805,NaN,-1,-0.0306723836346132,-0.0161496758717237,0,0.0316086892098269,0.177630755999364,1,1.11281016611296
2.81,NaN,-1,-0.0305152535061723,-0.0160679990369792,0,0.0314560714422238,0.176924435457917,1,1.11266077216268
2.815,NaN,-1,-0.0303589537530314,-0.0159867345254352,0,0.0313041526178505,0.17622013995155,1,1.1125118077377
2.82,NaN,-1,-0.0302034792244381,-0.0159058797323148,0,0.0311529301939383,0.175517869603705,1,1.11236327092272
2.825,NaN,-1,-0.030048824790407,-0.0158254320630943,0,0.031002401630951,0.174817624504207,1,1.1122151598107
2.83,NaN,-1,-0.0298949853417205,-0.0157453889335031,0,0.0308525643925845,0.174119404709266,1,1.11206747250283
2.835,NaN,-1,-0.0297419557899285,-0.0156657477695235,0,0.0307034159457669,0.173423210241475,1,1.11192020710853
2.84,NaN,-1,-0.0295897310673481,-0.0155865060073913,0,0.0305549537606586,0.172729041089808,1,1.11177336174546
2.845,NaN,-1,-0.029438306127064,-0.015507661093595,0,0.0304071753106525,0.172036897209625,1,1.11162693453951
2.85,NaN,-1,-0.0292876759429284,-0.0154292104848763,0,0.0302600780723735,0.17134677852267,1,1.11148092362482
2.855,NaN,-1,-0.0291378355095609,-0.0153511516482299,0,0.0301136595256788,0.170658684917067,1,1.11133532714374
2.86,NaN,-1,-0.0289887798423487,-0.0152734820609039,0,0.029967917153658,0.169972616247327,1,1.11119014324688
2.865,NaN,-1,-0.0288405039774461,-0.0151961992103991,0,0.0298228484426328,0.169288572334343,1,1.11104537009307
2.87,NaN,-1,-0.0286930029717754,-0.0151193005944697,0,0.0296784508821573,0.168606552965391,1,1.11090100584939
2.875,NaN,-1,-0.0285462719030259,-0.0150427837211226,0,0.0295347219650178,0.167926557894131,1,1.11075704869113
2.88,NaN,-1,-0.0284003058696545,-0.0149666487049531,0,0.0293916591872328,0.167248586840607,1,1.11061349680185
2.885,NaN,-1,-0.0282550999908858,-0.0148908972023182,0,0.0292492600480533,0.166572639491245,1,1.11047034837331
2.89,NaN,-1,-0.0281106494067114,-0.0148155275386162,0,0.0291075220499622,0.165898715498856,1,1.11032760160554
2.895,NaN,-1,-0.0279669492778908,-0.0147405380182322,0,0.0289664426986751,0.165226814482633,1,1.11018525470677
2.9,NaN,-1,-0.0278239947859507,-0.0146659269495223,0,0.0288260195031395,0.164556936028153,1,1.1100433058935
2.905,NaN,-1,-0.0276817811331854,-0.0145916926448129,0,0.0286862499755353,0.163889079687377,1,1.10990175339043
2.91,NaN,-1,-0.0275403035426565,-0.0145178334204013,0,0.0285471316312747,0.16322324497865,1,1.10976059543053
2.915,NaN,-1,-0.0273995572581933,-0.0144443475965551,0,0.0284086619890021,0.162559431386698,1,1.10961983025498
2.92,NaN,-1,-0.0272595375443923,-0.0143712334975129,0,0.0282708385705943,0.161897638362633,1,1.10947945611321
2.925,NaN,-1,-0.0271202396866177,-0.0142984894514834,0,0.0281336589011602,0.161237865323948,1,1.10933947126287
2.93,NaN,-1,-0.026981658991001,-0.0142261137906463,0,0.027997120509041,0.160580111654522,1,1.10919987396987
2.935,NaN,-1,-0.0268437907844412,-0.0141541048511519,0,0.0278612209258103,0.159924376704616,1,1.10906066250833
2.94,NaN,-1,-0.0267066304146049,-0.0140824609731207,0,0.0277259576862738,0.159270659790874,1,1.10892183516062
2.945,NaN,-1,-0.0265701732499258,-0.0140111805006444,0,0.0275913283284695,0.158618960196325,1,1.10878339021734
2.95,NaN,-1,-0.0264344146796055,-0.0139402617817848,0,0.0274573303936677,0.15796927717038,1,1.10864532597732
2.955,NaN,-1,-0.0262993501136128,-0.0138697031685746,0,0.027323961426371,0.157321609928834,1,1.10850764074764
2.96,NaN,-1,-0.026164974982684,-0.013799503017017,0,0.0271912189743142,0.156675957653866,1,1.10837033284361
2.965,NaN,-1,-0.0260312847383229,-0.0137296596870857,0,0.0270591005884644,0.156032319494038,1,1.10823340058877
2.97,NaN,-1,-0.0258982748528008,-0.0136601715427253,0,0.0269276038230209,0.155390694564294,1,1.1080968423149
2.975,NaN,-1,-0.0257659408191564,-0.0135910369518508,0,0.0267967262354155,0.154751081945965,1,1.10796065636201
2.98,NaN,-1,-0.0256342781511958,-0.0135222542863478,0,0.0266664653863119,0.154113480686761,1,1.10782484107834
2.985,NaN,-1,-0.0255032823834926,-0.0134538219220726,0,0.0265368188396063,0.153477889800778,1,1.10768939482039
2.99,NaN,-1,-0.0253729491946938,-0.0133857382388519,0,0.0264077841624272,0.152844308268496,1,1.10755431595288
2.995,NaN,-1,-0.0252432810400669,-0.0133180016204833,0,0.0262793589251352,0.152212735036778,1,1.10741960284875
3,NaN,-1,-0.0251142784398348,-0.0132506104547349,0,0.0261515407013233,0.151583169018869,1,1.1072852538892
3.005,NaN,-1,-0.0249859383435947,-0.0131835631333452,0,0.0260243270678166,0.150955609094398,1,1.10715126746366
3.01,NaN,-1,-0.0248582577085591,-0.0131168580520236,0,0.0258977156046728,0.150330054109379,1,1.10701764196978
3.015,NaN,-1,-0.0247312334995559,-0.01305049361045,0,0.0257717038951814,0.149706502876207,1,1.10688437581347
3.02,NaN,-1,-0.024604862689028,-0.0129844682122749,0,0.0256462895258647,0.149084954173663,1,1.10675146740885
3.025,NaN,-1,-0.0244791422570339,-0.0129187802651193,0,0.0255214700864767,0.14846540674691,1,1.10661891517829
3.03,NaN,-1,-0.0243540691912473,-0.0128534281805749,0,0.0253972431700041,0.147847859307494,1,1.1064867175524
3.035,NaN,-1,-0.0242296404869571,-0.0127884103742042,0,0.0252736063726656,0.147232310533346,1,1.10635487297001
3.04,NaN,-1,-0.0241058531470678,-0.0127237252655399,0,0.0251505572939124,0.146618759068779,1,1.1062233798782
3.045,NaN,-1,-0.0239827041820989,-0.0126593712780856,0,0.0250280935364278,0.146007203524489,1,1.10609223673227
3.05,NaN,-1,-0.0238601906101854,-0.0125953468393155,0,0.0249062127061274,0.145397642477558,1,1.10596144199576
3.055,NaN,-1,-0.0237383094570773,-0.0125316503806743,0,0.024784912412159,0.144790074471449,1,1.10583099414047
3.06,NaN,-1,-0.0236170577561404,-0.0124682803375772,0,0.0246641902669029,0.14418449801601,1,1.1057008916464
3.065,NaN,-1,-0.0234964325483554,-0.0124052351494104,0,0.0245440438859713,0.143580911587471,1,1.1055711330018
3.07,NaN,-1,-0.0233764308823185,-0.0123425132595302,0,0.024424470888209,0.142979313628447,1,1.10544171670316
3.075,NaN,-1,-0.0232570498142411,-0.012280113115264,0,0.024305468895693,0.142379702547934,1,1.1053126412552
3.08,NaN,-1,-0.0231382864079499,-0.0122180331679094,0,0.0241870355337323,0.141782076721314,1,1.10518390517088
3.085,NaN,-1,-0.0230201377348871,-0.0121562718727348,0,0.0240691684308686,0.141186434490353,1,1.10505550697138
3.09,NaN,-1,-0.0229026008741099,-0.0120948276889792,0,0.0239518652188754,0.140592774163196,1,1.10492744518614
3.095,NaN,-1,-0.022785672912291,-0.0120336990798523,0,0.0238351235327588,0.140001094014377,1,1.10479971835282
3.1,NaN,-1,-0.0226693509437184,-0.0119728845125341,0,0.0237189410107571,0.139411392284809,1,1.10467232501731
3.105,NaN,-1,-0.0225536320702954,-0.0119123824581755,0,0.0236033152943408,0.138823667181791,1,1.10454526373375
3.11,NaN,-1,-0.0224385134015406,-0.0118521913918979,0,0.0234882440282127,0.138237916879006,1,1.10441853306451
3.115,NaN,-1,-0.0223239920545877,-0.0117923097927934,0,0.0233737248603079,0.137654139516516,1,1.10429213158018
3.12,NaN,-1,-0.0222100651541861,-0.0117327361439244,0,0.0232597554417936,0.137072333200773,1,1.10416605785962
3.125,NaN,-1,-0.0220967298327001,-0.0116734689323243,0,0.0231463334270695,0.136492496004607,1,1.10404031048989
3.13,NaN,-1,-0.0219839832301097,-0.0116145066489969,0,0.0230334564737674,0.135914625967234,1,1.1039148880663
3.135,NaN,-1,-0.0218718224940098,-0.0115558477889167,0,0.0229211222427515,0.135338721094253,1,1.10378978919241
3.14,NaN,-1,-0.0217602447796109,-0.0114974908510286,0,0.022809328398118,0.134764779357646,1,1.10366501247998
3.145,NaN,-1,-0.0216492472497388,-0.0114394343382483,0,0.0226980726071958,0.13419279869578,1,1.10354055654905
3.15,NaN,-1,-0.0215388270748343,-0.0113816767574621,0,0.0225873525405457,0.133622777013402,1,1.10341642002785
3.155,NaN,-1,-0.0214289814329539,-0.0113242166195269,0,0.0224771658719609,0.133054712181647,1,1.10329260155287
3.16,NaN,-1,-0.0213197075097692,-0.0112670524392701,0,0.0223675102784668,0.13248860203803,1,1.10316909976884
3.165,NaN,-1,-0.021211002498567,-0.0112101827354898,0,0.0222583834403211,0.131924444386451,1,1.10304591332872
3.17,NaN,-1,-0.0211028636002497,-0.0111536060309546,0,0.0221497830410139,0.131362236997192,1,1.1029230408937
3.175,NaN,-1,-0.0209952880233347,-0.011097320852404,0,0.0220417067672674,0.130801977606921,1,1.1028004811332
3.18,NaN,-1,-0.0208882729839549,-0.0110413257305476,0,0.021934152309036,0.130243663918687,1,1.10267823272489
3.185,NaN,-1,-0.0207818157058584,-0.0109856192000662,0,0.0218271173595067,0.129687293601923,1,1.10255629435467
3.19,NaN,-1,-0.0206759134204088,-0.0109301997996108,0,0.0217205996150983,0.129132864292447,1,1.10243466471667
3.195,NaN,-1,-0.0205705633665847,-0.010875066071803,0,0.0216145967754623,0.128580373592458,1,1.10231334251327
3.2,NaN,-1,-0.0204657627909802,-0.0108202165632353,0,0.0215091065434822,0.12802981907054,1,1.10219232645506
3.205,NaN,-1,-0.0203615089478047,-0.0107656498244705,0,0.0214041266252738,0.127481198261661,1,1.1020716152609
3.21,NaN,-1,-0.0202577990988828,-0.0107113644100422,0,0.0212996547301853,0.126934508667171,1,1.10195120765784
3.215,NaN,-1,-0.0201546305136545,-0.0106573588784545,0,0.021195688570797,0.126389747754803,1,1.10183110238122
3.22,NaN,-1,-0.0200520004691752,-0.0106036317921822,0,0.0210922258629215,0.125846912958675,1,1.10171129817457
3.225,NaN,-1,-0.0199499062501153,-0.0105501817176706,0,0.0209892643256038,0.125306001679289,1,1.10159179378967
3.23,NaN,-1,-0.0198483451487608,-0.0104970072253357,0,0.020886801681121,0.124767011283528,1,1.10147258798654
3.235,NaN,-1,-0.0197473144650128,-0.0104441068895641,0,0.0207848356549826,0.124229939104661,1,1.10135367953344
3.24,NaN,-1,-0.0196468115063879,-0.0103914792887129,0,0.0206833639759302,0.123694782442338,1,1.10123506720685
3.245,NaN,-1,-0.0195468335880179,-0.0103391230051099,0,0.0205823843759379,0.123161538562594,1,1.1011167497915
3.25,NaN,-1,-0.0194473780326499,-0.0102870366250535,0,0.0204818945902118,0.122630204697847,1,1.10099872608035
3.255,NaN,-1,-0.0193484421706462,-0.0102352187388126,0,0.0203818923571905,0.122100778046899,1,1.10088099487458
3.26,NaN,-1,-0.0192500233399846,-0.010183667940627,0,0.0202823754185446,0.121573255774934,1,1.10076355498363
3.265,NaN,-1,-0.0191521188862582,-0.0101323828287068,0,0.0201833415191774,0.121047635013522,1,1.10064640522517
3.27,NaN,-1,-0.0190547261626752,-0.0100813620052327,0,0.0200847884072239,0.120523912860614,1,1.10052954442509
3.275,NaN,-1,-0.0189578425300593,-0.0100306040763563,0,0.0199867138340519,0.120002086380545,1,1.10041297141753
3.28,NaN,-1,-0.0188614653568494,-0.00998010765219956,0,0.019889115554261,0.119482152604034,1,1.10029668504487
3.285,NaN,-1,-0.0187655920190997,-0.00992987134685508,0,0.0197919913256835,0.118964108528183,1,1.1001806841577
3.29,NaN,-1,-0.0186702199004798,-0.00987989377838612,0,0.0196953389093836,0.118447951116479,1,1.10006496761487
3.295,NaN,-1,-0.0185753463922746,-0.00983017356882652,0,0.0195991560696581,0.117933677298789,1,1.09994953428346
3.3,NaN,-1,-0.0184809688933842,-0.00978070934418074,0,0.0195034405740356,0.117421283971366,1,1.09983438303878
3.305,NaN,-1,-0.018387084810324,-0.00973149973442382,0,0.0194081901932775,0.116910767996847,1,1.09971951276437
3.31,NaN,-1,-0.0182936915572249,-0.00968254337350144,0,0.0193134027013772,0.116402126204251,1,1.09960492235203
3.315,NaN,-1,-0.0182007865558328,-0.00963383889932987,0,0.0192190758755603,0.11589535538898,1,1.09949061070176
3.32,NaN,-1,-0.0181083672355092,-0.00958538495379598,0,0.0191252074962847,0.115390452312821,1,1.09937657672183
3.325,NaN,-1,-0.0180164310332307,-0.00953718018275724,0,0.0190317953472408,0.114887413703944,1,1.09926281932872
3.33,NaN,-1,-0.0179249753935894,-0.00948922323604177,0,0.0189388372153509,0.114386236256901,1,1.09914933744716
3.335,NaN,-1,-0.0178339977687925,-0.00944151276744824,0,0.0188463308907698,0.113886916632631,1,1.09903613001011
3.34,NaN,-1,-0.0177434956186625,-0.00939404743474596,0,0.0187542741668845,0.113389451458451,1,1.09892319595876
3.345,NaN,-1,-0.0176534664106375,-0.00934682589967484,0,0.0186626648403144,0.112893837328066,1,1.09881053424254
3.35,NaN,-1,-0.0175639076197705,-0.0092998468279454,0,0.0185715007109109,0.112400070801564,1,1.09869814381912
3.355,NaN,-1,-0.0174748167287302,-0.00925310888923875,0,0.0184807795817578,0.111908148405413,1,1.09858602365441
3.36,NaN,-1,-0.0173861912278003,-0.00920661075720663,0,0.0183904992591713,0.111418066632469,1,1.09847417272254
3.365,NaN,-1,-0.0172980286148798,-0.00916035110947135,0,0.0183006575526997,0.110929821941968,1,1.09836259000587
3.37,NaN,-1,-0.0172103263954834,-0.00911432862762588,0,0.0182112522751235,0.110443410759531,1,1.09825127449503
3.375,NaN,-1,-0.0171230820827406,-0.00906854199723376,0,0.0181222812424557,0.109958829477162,1,1.09814022518885
3.38,NaN,-1,-0.0170362931973965,-0.00902298990782913,0,0.0180337422739413,0.109476074453249,1,1.0980294410944
3.385,NaN,-1,-0.0169499572678114,-0.00897767105291676,0,0.0179456331920578,0.108995142012562,1,1.09791892122702
3.39,NaN,-1,-0.016864071829961,-0.00893258412997202,0,0.0178579518225149,0.108516028446257,1,1.09780866461023
3.395,NaN,-1,-0.0167786344274362,-0.00888772784044087,0,0.0177706959942545,0.108038730011872,1,1.09769867027584
3.4,NaN,-1,-0.0166936426114433,-0.00884310088973991,0,0.0176838635394507,0.107563242933326,1,1.09758893726385
3.405,NaN,-1,-0.0166090939408038,-0.0087987019872563,0,0.0175974522935101,0.107089563400926,1,1.09747946462253
3.41,NaN,-1,-0.0165249859819546,-0.00875452984634784,0,0.0175114600950714,0.10661768757136,1,1.09737025140836
3.415,NaN,-1,-0.0164413163089477,-0.00871058318434294,0,0.0174258847860055,0.106147611567699,1,1.09726129668607
3.42,NaN,-1,-0.0163580825034508,-0.0086668607225406,0,0.0173407242114158,0.105679331479398,1,1.09715259952863
3.425,NaN,-1,-0.0162752821547466,-0.00862336118621043,0,0.0172559762196377,0.105212843362296,1,1.09704415901722
3.43,NaN,-1,-0.0161929128597331,-0.00858008330459263,0,0.0171716386622391,0.104748143238615,1,1.09693597424128
3.435,NaN,-1,-0.0161109722229237,-0.00853702581089806,0,0.01708770939402,0.104285227096961,1,1.09682804429848
3.44,NaN,-1,-0.0160294578564471,-0.00849418744230812,0,0.0170041862730127,0.103824090892321,1,1.09672036829472
3.445,NaN,-1,-0.0159483673800473,-0.00845156693997485,0,0.0169210671604818,0.10336473054607,1,1.09661294534414
3.45,NaN,-1,-0.0158676984210836,-0.00840916304902091,0,0.0168383499209242,0.102907141945961,1,1.09650577456912
3.455,NaN,-1,-0.0157874486145306,-0.00836697451853954,0,0.0167560324220691,0.102451320946136,1,1.09639885510025
3.46,NaN,-1,-0.0157076156029782,-0.00832500010159461,0,0.0166741125348777,0.101997263367116,1,1.0962921860764
3.465,NaN,-1,-0.0156281970366316,-0.00828323855522055,0,0.0165925881335437,0.101544964995807,1,1.09618576676926
3.47,NaN,-1,-0.0155491905733113,-0.00824168864042246,0,0.0165114570954931,0.101094421585499,1,1.09607959652726
3.475,NaN,-1,-0.0154705938784532,-0.00820034912217599,0,0.016430717301384,0.100645628855865,1,1.09597367451909
3.48,NaN,-1,-0.0153924046251083,-0.00815921876942746,0,0.016350366635107,0.100198582492961,1,1.09586799991396
3.485,NaN,-1,-0.015314620493943,-0.00811829635509371,0,0.0162704029837846,0.0997532781492272,1,1.09576257188353
3.49,NaN,-1,-0.0152372391732392,-0.00807758065606226,0,0.0161908242377718,0.0993097114434872,1,1.09565738960188
3.495,NaN,-1,-0.0151602583588939,-0.00803707045319122,0,0.0161116282906561,0.0988678779609475,1,1.09555245224552
3.5,NaN,-1,-0.0150836757544193,-0.00799676453130929,0,0.0160328130392567,0.0984277732531983,1,1.09544775899341
3.505,NaN,-1,-0.0150074890709432,-0.00795666167921577,0,0.0159543763836255,0.097989392838213,1,1.09534330902695
3.51,NaN,-1,-0.0149316960272085,-0.0079167606896806,0,0.0158763162270467,0.0975527322003491,1,1.09523910152997
3.515,NaN,-1,-0.0148562943495734,-0.00787706035944429,0,0.0157986304760363,0.0971177867903469,1,1.09513513568873
3.52,NaN,-1,-0.0147812817720115,-0.00783755948921799,0,0.0157213170403431,0.0966845520253304,1,1.09503141069194
3.525,NaN,-1,-0.0147066560361117,-0.00779825688368342,0,0.0156443738329479,0.096253023288807,1,1.09492792573073
3.53,NaN,-1,-0.0146324148910781,-0.00775915135149295,0,0.0155677987700637,0.0958231959306675,1,1.09482467999868
3.535,NaN,-1,-0.0145585560937302,-0.00772024170526951,0,0.015491589771136,0.0953950652671861,1,1.0947216726918
3.54,NaN,-1,-0.0144850774085028,-0.00768152676160667,0,0.0154157447588423,0.0949686265810209,1,1.09461890300855
3.545,NaN,-1,-0.014411976607446,-0.0076430053410686,0,0.0153402616590927,0.0945438751212127,1,1.09451637014979
3.55,NaN,-1,-0.0143392514702252,-0.00760467626819006,0,0.0152651384010292,0.0941208061031864,1,1.09441407331886
3.555,NaN,-1,-0.014266899784121,-0.00756653837147643,0,0.0151903729170263,0.0936994147087498,1,1.09431201172151
3.56,NaN,-1,-0.0141949193440294,-0.0075285904834037,0,0.0151159631426906,0.0932796960860945,1,1.09421018456593
3.565,NaN,-1,-0.0141233079524618,-0.00749083144041846,0,0.0150419070168612,0.0928616453497956,1,1.09410859106276
3.57,NaN,-1,-0.0140520634195448,-0.00745326008293791,0,0.0149682024816093,0.0924452575808112,1,1.09400723042506
3.575,NaN,-1,-0.0139811835630202,-0.00741587525534984,0,0.0148948474822383,0.0920305278264835,1,1.09390610186833
3.58,NaN,-1,-0.0139106662082453,-0.00737867580601268,0,0.0148218399672841,0.0916174511005374,1,1.09380520461051
3.585,NaN,-1,-0.0138405091881927,-0.00734166058725543,0,0.0147491778885146,0.0912060223830818,1,1.09370453787198
3.59,NaN,-1,-0.01377071034345,-0.00730482845537773,0,0.0146768592009302,0.0907962366206088,1,1.09360410087555
3.595,NaN,-1,-0.0137012675222205,-0.00726817827064979,0,0.0146048818627634,0.0903880887259941,1,1.09350389284646
3.6,NaN,-1,-0.0136321785803227,-0.00723170889731246,0,0.014533243835479,0.0899815735784967,1,1.09340391301241
3.605,NaN,-1,-0.0135634413811901,-0.00719541920357718,0,0.0144619430837741,0.0895766860237589,1,1.0933041606035
3.61,NaN,-1,-0.0134950537958719,-0.007159308061626,0,0.014390977575578,0.0891734208738069,1,1.0932046348523
3.615,NaN,-1,-0.0134270137030325,-0.00712337434761156,0,0.0143203452820525,0.0887717729070499,1,1.09310533499381
3.62,NaN,-1,-0.0133593189889514,-0.00708761694165713,0,0.0142500441775913,0.0883717368682806,1,1.09300626026544
3.625,NaN,-1,-0.0132919675475237,-0.0070520347278566,0,0.0141800722398207,0.0879733074686757,1,1.09290740990707
3.63,NaN,-1,-0.0132249572802596,-0.00701662659427441,0,0.014110427449599,0.0875764793857943,1,1.092808783161
3.635,NaN,-1,-0.0131582860962847,-0.00698139143330864,0,0.0140411077910169,0.0871812472635799,1,1.09271037927197
3.64,NaN,-1,-0.0130919519123397,-0.00694632967467554,0,0.0139721112513973,0.086787605712359,1,1.09261219748715
3.645,NaN,-1,-0.0130259526527811,-0.00691144189412529,0,0.0139034358212956,0.0863955493088416,1,1.09251423705615
3.65,NaN,-1,-0.0129602862495801,-0.00687672734201079,0,0.0138350794944991,0.0860050725961212,1,1.09241649723103
3.655,NaN,-1,-0.0128949506423236,-0.0068421852703335,0,0.0137670411117779,0.0856161700836748,1,1.09231897726627
3.66,NaN,-1,-0.0128299437782137,-0.00680781493274336,0,0.0136993250274911,0.0852288362473624,1,1.09222167641878
3.665,NaN,-1,-0.0127652636120677,-0.00677361558453885,0,0.013631931138667,0.0848430655294282,1,1.09212459394793
3.67,NaN,-1,-0.0127009081063184,-0.00673958648266699,0,0.013564858168067,0.084458852338499,1,1.0920277291155
3.675,NaN,-1,-0.0126368752310138,-0.00670572688572329,0,0.0134981048407237,0.0840761910495859,1,1.09193108118573
3.68,NaN,-1,-0.0125731629638172,-0.00667203605395181,0,0.0134316698839407,0.0836950760040827,1,1.09183464942529
3.685,NaN,-1,-0.0125097692900072,-0.00663851324924513,0,0.0133655520272927,0.0833155015097672,1,1.09173843310327
3.69,NaN,-1,-0.0124466922024777,-0.00660515773514434,0,0.0132997500026251,0.0829374618408001,1,1.09164243149122
3.695,NaN,-1,-0.012383929701738,-0.00657196877683907,0,0.0132342625440547,0.0825609512377263,1,1.0915466438631
3.7,NaN,-1,-0.0123214797959125,-0.00653894564116745,0,0.013169088387969,0.0821859639074731,1,1.09145106949534
